date,T2M_RANGE,T2MDEW,T2M_MAX,T2M_MIN,T2M,PRECTOT,QV2M,RH2M,PS,WS10M_RANGE,WS10M_MIN,TS,WS10M_MAX,WS10M
17/05/1985,5.35,13.05,20.44,15.09,17.84,0.00,9.37,73.62,100.56,4.34,3.27,18.92,7.61,5.22
18/05/1985,4.74,14.76,21.11,16.36,18.66,0.00,10.53,78.43,100.34,3.79,2.12,19.34,5.92,04.02
19/05/1985,4.66,15.18,20.76,16.10,18.39,0.01,10.81,82.15,100.69,3.56,1.39,19.27,4.95,3.30
20/05/1985,4.59,14.13,20.84,16.25,18.39,0.02,10.03,76.56,101.05,3.31,03.08,19.33,6.40,4.58
21/05/1985,5.13,12.13,20.47,15.34,17.87,0.00,8.83,69.48,100.87,3.24,2.52,19.15,5.76,4.41
22/05/1985,05.04,11.97,20.85,15.81,18.23,0.76,8.82,67.61,100.47,7.00,0.44,19.28,7.44,4.25
23/05/1985,3.77,13.34,20.34,16.57,18.42,2.73,9.57,72.53,100.54,3.59,2.99,19.29,6.58,4.87
24/05/1985,4.57,12.44,20.47,15.90,18.16,0.08,8.98,69.33,100.75,3.25,2.20,19.60,5.45,3.47
25/05/1985,4.94,12.47,20.93,16.00,18.37,0.41,9.00,68.60,100.74,3.44,1.45,19.98,4.89,3.23
26/05/1985,5.74,15.04,21.99,16.25,19.17,0.00,10.70,77.60,100.94,3.51,2.43,19.86,5.94,4.64
27/05/1985,04.07,12.78,21.24,17.18,19.04,0.00,9.21,67.48,101.07,5.31,0.73,19.82,06.04,3.34
28/05/1985,3.74,13.49,20.98,17.24,19.05,0.00,9.61,70.23,100.82,2.44,2.28,20.25,4.72,3.56
29/05/1985,6.12,13.21,23.29,17.17,19.99,0.00,9.50,65.23,100.47,2.72,2.14,21.36,4.86,3.19
30/05/1985,4.79,15.24,22.15,17.37,19.89,0.00,10.83,74.77,100.45,3.56,2.35,21.18,5.91,3.62
31/05/1985,4.35,14.84,22.48,18.13,20.10,0.07,10.53,71.94,100.70,3.70,2.15,21.16,5.86,3.57
01/06/1985,04.07,14.21,22.40,18.34,20.22,0.07,10.09,68.52,100.82,4.86,1.70,21.06,6.56,3.83
02/06/1985,3.83,14.02,21.63,17.79,19.68,0.02,9.96,69.98,100.83,2.54,2.88,20.92,5.42,3.93
03/06/1985,3.69,13.95,21.86,18.16,19.73,0.00,9.92,69.46,100.82,4.82,0.74,21.16,5.56,03.05
04/06/1985,5.29,13.55,22.96,17.67,20.20,0.00,9.65,65.66,100.76,4.32,1.29,21.26,5.61,03.01
05/06/1985,4.90,15.23,22.70,17.80,20.13,0.00,10.79,73.74,100.91,3.62,1.94,21.32,5.56,3.82
06/06/1985,4.43,14.61,22.51,18.08,20.24,0.00,10.32,70.30,101.23,3.91,1.13,21.52,05.04,2.89
07/06/1985,4.71,15.56,22.93,18.22,20.60,0.00,10.96,73.06,101.33,3.94,2.29,21.98,6.23,4.26
08/06/1985,4.10,15.53,23.13,19.03,21.09,0.00,10.95,70.72,101.23,2.40,5.00,22.24,7.41,6.16
09/06/1985,5.33,16.35,24.09,18.75,21.23,0.00,11.63,74.33,101.07,3.97,3.33,22.19,7.30,05.04
10/06/1985,4.64,17.50,23.22,18.59,20.90,0.00,12.50,81.43,101.04,2.22,3.72,21.96,5.94,4.53
11/06/1985,4.83,18.36,23.92,19.09,21.35,0.00,13.19,83.41,100.85,2.63,2.56,22.35,5.19,3.80
12/06/1985,4.21,17.59,23.48,19.27,21.18,0.00,12.60,80.41,100.65,3.26,2.57,22.48,5.83,4.20
13/06/1985,4.19,14.57,22.90,18.71,20.68,0.00,10.38,68.45,100.70,3.47,2.66,22.26,6.13,4.23
14/06/1985,4.12,14.05,22.93,18.81,20.67,0.00,9.97,65.98,100.95,5.42,0.03,22.57,5.45,2.95
15/06/1985,5.80,15.78,24.85,19.05,21.74,0.00,11.19,69.32,100.97,2.68,2.23,22.95,4.92,3.17
16/06/1985,5.20,15.38,24.39,19.19,21.73,0.00,11.03,68.26,100.82,4.22,0.84,22.95,05.06,2.99
17/06/1985,04.05,17.43,23.54,19.49,21.53,0.10,12.50,78.10,100.66,4.56,1.55,22.50,6.11,4.30
18/06/1985,2.10,18.29,22.28,20.18,21.20,0.58,13.17,83.74,100.44,4.64,2.79,22.21,7.43,5.32
19/06/1985,3.65,16.98,23.22,19.56,21.21,0.19,12.04,76.90,100.89,2.85,3.34,22.55,6.19,4.82
20/06/1985,4.77,16.75,23.74,18.97,21.30,0.00,11.87,75.43,100.89,4.26,2.44,22.51,6.70,5.14
21/06/1985,4.32,17.04,23.68,19.36,21.43,0.00,12.14,76.58,101.01,3.11,2.40,22.91,5.52,4.20
22/06/1985,3.75,16.22,23.05,19.30,21.03,0.00,11.46,74.24,101.12,3.17,4.15,22.48,7.31,5.36
23/06/1985,3.99,15.70,22.80,18.81,20.71,0.00,11.08,73.15,101.06,1.82,3.21,22.37,05.04,4.38
24/06/1985,4.55,16.30,23.27,18.72,21.06,0.00,11.57,74.75,101.05,2.27,2.21,22.75,4.47,3.61
25/06/1985,06.01,17.48,24.97,18.95,21.97,0.00,12.47,76.13,101.06,2.61,2.40,23.24,5.00,3.59
26/06/1985,5.80,18.41,25.60,19.80,22.44,0.00,13.27,78.81,101.15,3.21,2.15,23.42,5.35,3.69
27/06/1985,5.67,18.31,25.41,19.74,22.22,0.00,13.23,79.54,101.08,3.65,1.71,23.43,5.37,3.13
28/06/1985,5.25,18.58,24.96,19.71,22.16,0.00,13.43,80.75,100.75,3.40,1.54,23.54,4.94,3.39
29/06/1985,5.55,18.13,25.26,19.71,22.29,0.00,13.04,77.73,100.65,3.66,1.65,24.30,5.31,3.13
30/06/1985,5.54,17.80,25.52,19.99,22.61,0.00,12.76,74.88,100.94,4.29,0.95,24.45,5.23,2.84
01/07/1985,5.15,16.82,24.73,19.58,22.17,0.00,11.99,72.26,100.99,4.40,0.40,24.15,4.80,2.94
02/07/1985,04.02,15.94,23.66,19.65,21.58,0.00,11.26,70.46,101.10,3.12,2.79,23.50,5.91,4.32
03/07/1985,04.06,15.60,23.13,19.06,21.20,0.00,11.02,70.58,100.99,05.06,2.67,23.27,7.73,5.44
04/07/1985,4.68,17.73,24.92,20.24,22.48,0.00,12.71,74.96,100.70,4.29,3.94,23.45,8.23,6.89
05/07/1985,5.16,19.14,25.59,20.43,22.81,0.00,13.92,80.26,100.56,2.00,2.25,24.21,4.25,3.22
06/07/1985,4.75,18.82,25.56,20.81,23.00,0.00,13.65,77.97,100.72,03.04,0.91,23.98,3.95,2.43
07/07/1985,6.72,19.08,27.79,21.06,23.79,0.00,13.94,75.92,100.75,5.38,0.43,24.44,5.81,04.03
08/07/1985,3.94,19.36,24.51,20.57,22.21,0.00,14.00,84.09,100.96,3.26,2.68,23.26,5.95,3.93
09/07/1985,3.90,17.75,23.97,20.06,21.78,0.00,12.66,78.26,101.08,2.61,3.40,22.73,06.01,4.79
10/07/1985,5.78,17.97,25.40,19.62,22.07,0.00,12.88,78.04,100.93,3.68,2.36,22.99,06.04,3.95
11/07/1985,4.92,17.57,24.13,19.22,21.63,0.00,12.60,78.33,100.83,4.65,0.86,22.79,5.52,3.53
12/07/1985,6.84,16.44,26.18,19.34,22.64,0.00,11.92,69.77,100.83,4.80,0.94,23.31,5.74,04.07
13/07/1985,4.29,17.98,24.51,20.22,22.25,0.02,12.98,77.76,100.88,4.57,1.20,23.12,5.77,3.76
14/07/1985,4.57,18.09,24.93,20.36,22.29,0.01,12.93,77.30,100.93,3.75,3.77,23.07,7.52,5.39
15/07/1985,4.10,17.94,24.38,20.28,22.08,0.01,12.84,77.80,101.00,2.90,4.11,22.93,07.01,5.45
16/07/1985,4.55,18.37,24.60,20.05,22.25,0.00,13.17,79.01,101.03,3.34,3.97,23.47,7.31,5.58
17/07/1985,5.69,18.26,25.94,20.26,22.92,0.00,13.21,76.07,100.99,5.83,0.38,24.32,6.20,3.41
18/07/1985,5.28,18.47,26.12,20.83,23.15,0.00,13.36,75.84,100.94,3.84,2.42,24.42,6.26,4.28
19/07/1985,5.37,18.76,25.79,20.42,22.75,0.00,13.55,78.66,100.84,4.38,02.04,24.31,6.42,04.07
20/07/1985,5.14,18.45,25.29,20.15,22.45,0.00,13.29,78.60,100.88,2.34,2.56,24.09,4.90,3.67
21/07/1985,6.55,18.68,26.55,20.00,23.04,0.00,13.53,77.34,100.98,3.95,1.64,24.12,5.59,3.25
22/07/1985,6.45,18.90,27.64,21.19,24.53,0.00,13.81,72.07,100.92,4.73,1.53,24.87,6.26,3.55
23/07/1985,5.57,16.99,30.76,25.19,27.46,0.00,12.37,54.22,100.65,4.34,2.83,26.43,7.17,4.77
24/07/1985,8.42,18.34,31.35,22.93,26.48,0.00,13.48,62.48,100.59,4.18,02.02,26.50,6.21,3.50
25/07/1985,5.38,19.68,26.15,20.77,23.32,0.00,14.38,80.64,100.85,4.83,2.29,25.06,7.12,4.30
26/07/1985,04.09,16.84,24.42,20.33,22.09,0.00,11.96,72.46,101.01,4.40,2.37,24.11,6.77,4.76
27/07/1985,5.44,16.54,25.21,19.77,22.41,0.00,11.74,69.72,100.87,2.31,3.47,23.99,5.78,4.22
28/07/1985,5.39,17.43,25.57,20.18,22.81,0.00,12.45,72.17,101.01,4.68,1.60,24.11,6.29,4.39
29/07/1985,2.68,16.95,23.42,20.74,22.04,0.00,12.04,73.11,100.92,2.11,3.47,23.23,5.58,4.64
30/07/1985,3.00,16.41,23.11,20.11,21.41,0.01,11.63,73.34,100.84,4.10,3.82,23.03,7.92,6.19
31/07/1985,3.78,16.37,23.76,19.98,21.72,0.00,11.63,71.87,100.67,03.04,4.20,23.16,7.24,5.76
01/08/1985,4.81,17.79,25.02,20.21,22.41,0.00,12.75,75.58,100.71,5.26,1.78,23.39,07.04,5.00
02/08/1985,5.68,19.91,26.00,20.32,23.10,0.01,14.58,82.59,100.50,3.75,01.06,24.11,4.80,3.16
03/08/1985,5.92,20.08,27.46,21.54,24.02,0.10,14.70,78.83,100.57,3.93,0.09,24.82,04.02,1.94
04/08/1985,7.43,19.88,29.13,21.70,24.51,0.00,14.67,76.37,100.61,4.32,0.37,25.23,4.69,2.64
05/08/1985,3.75,19.18,24.92,21.17,22.75,0.00,13.86,80.55,100.90,3.63,3.13,23.88,6.75,4.96
06/08/1985,04.05,16.71,24.03,19.99,22.07,0.00,11.87,71.99,100.92,3.81,3.49,23.09,7.31,5.70
07/08/1985,5.77,18.29,25.57,19.80,22.45,0.00,13.38,78.92,100.51,03.04,1.92,23.43,4.96,3.64
08/08/1985,5.82,18.92,25.84,20.02,22.61,0.00,13.81,80.64,100.53,3.26,1.64,23.52,4.91,3.19
09/08/1985,4.84,18.28,24.88,20.04,22.23,0.00,13.21,79.14,100.76,3.62,2.96,23.07,6.58,4.55
10/08/1985,5.60,17.89,25.39,19.79,22.40,0.00,12.83,76.11,100.84,3.68,3.71,23.28,7.39,5.22
11/08/1985,5.24,17.35,25.22,19.98,22.33,0.00,12.41,73.94,100.81,03.01,3.61,23.34,6.63,5.37
12/08/1985,6.25,18.37,26.38,20.12,22.92,0.00,13.26,76.20,100.82,2.75,4.32,23.65,07.07,5.51
13/08/1985,5.78,18.54,26.16,20.38,22.95,0.00,13.38,76.71,100.79,2.97,4.63,23.31,7.60,5.67
14/08/1985,5.12,18.37,25.47,20.35,22.64,0.00,13.25,77.37,100.75,4.63,2.57,23.23,7.20,5.69
15/08/1985,5.68,18.58,25.98,20.30,23.02,0.00,13.48,76.97,100.76,4.74,2.18,23.63,6.92,4.50
16/08/1985,5.86,17.77,26.52,20.66,23.13,0.00,12.81,72.77,100.93,3.34,3.92,23.78,7.26,5.20
17/08/1985,05.03,17.17,24.55,19.52,21.93,0.00,12.33,75.39,100.97,3.47,2.19,23.46,5.66,3.86
18/08/1985,6.20,17.77,25.40,19.21,22.31,0.00,12.76,76.26,100.95,2.81,2.21,23.56,05.02,3.35
19/08/1985,6.30,19.36,26.70,20.40,23.23,0.00,14.06,79.44,100.97,3.37,2.94,23.93,6.31,4.37
20/08/1985,6.10,19.42,27.27,21.17,23.71,0.00,14.24,78.05,100.87,04.02,2.77,24.23,6.79,4.83
21/08/1985,6.35,18.85,27.25,20.90,23.60,0.00,13.84,76.45,101.00,04.05,2.48,24.13,6.53,4.16
22/08/1985,6.30,19.30,27.20,20.91,23.55,0.00,14.07,78.04,101.12,05.01,2.35,24.08,7.36,05.03
23/08/1985,5.55,19.67,26.61,21.06,23.36,0.00,14.35,80.45,101.05,4.61,2.27,24.09,6.88,4.75
24/08/1985,3.11,17.02,23.75,20.64,22.01,0.00,12.12,73.83,101.03,3.38,04.04,23.21,7.42,06.09
25/08/1985,3.20,16.97,23.28,20.07,21.75,0.00,12.07,74.71,101.07,3.64,3.91,22.86,7.55,5.98
26/08/1985,5.66,16.22,24.68,19.02,21.90,0.00,11.62,71.26,101.00,3.85,3.40,22.60,7.24,5.50
27/08/1985,8.66,17.67,29.21,20.55,23.89,0.00,13.11,71.14,100.85,3.64,1.34,24.24,4.98,2.83
28/08/1985,5.52,18.74,26.31,20.78,23.01,0.00,13.77,78.82,101.02,4.64,0.64,23.67,5.27,2.56
29/08/1985,05.07,18.09,25.29,20.22,22.47,0.00,13.10,77.67,101.17,4.35,1.94,23.26,6.30,4.12
30/08/1985,6.23,17.95,26.90,20.68,23.29,0.00,13.06,73.70,101.24,4.15,2.61,23.80,6.76,4.56
31/08/1985,5.77,18.45,26.13,20.36,23.14,0.00,13.45,76.42,101.05,3.93,02.08,23.95,06.01,4.16
01/09/1985,5.62,19.12,26.72,21.09,23.51,0.00,14.08,78.06,100.87,3.93,1.35,24.21,5.28,3.31
02/09/1985,6.36,17.46,27.52,21.16,23.97,0.00,12.89,69.56,100.83,4.79,0.58,24.19,5.37,2.84
03/09/1985,5.97,18.31,26.71,20.74,23.24,0.00,13.40,75.76,101.08,4.43,2.29,23.64,6.72,4.32
04/09/1985,5.82,18.83,26.81,20.99,23.42,0.00,13.75,76.90,101.17,3.68,2.12,23.85,5.80,4.34
05/09/1985,5.82,19.10,26.47,20.65,23.15,0.00,13.97,79.34,101.05,3.61,1.73,23.99,5.33,03.09
06/09/1985,5.13,18.81,26.25,21.13,23.11,0.00,13.70,77.85,100.90,4.30,0.80,24.17,5.10,2.42
07/09/1985,5.49,18.44,25.89,20.39,22.91,0.00,13.27,76.38,100.92,3.38,2.25,24.01,5.63,3.63
08/09/1985,4.54,18.86,25.52,20.98,22.77,0.00,13.59,78.79,100.84,2.94,2.70,23.99,5.64,04.08
09/09/1985,3.68,17.78,24.44,20.76,22.27,0.00,12.70,75.87,100.71,2.58,2.94,23.28,5.52,3.94
10/09/1985,4.35,17.55,24.19,19.84,21.68,0.01,12.54,77.52,100.55,3.71,1.22,23.23,4.93,03.07
11/09/1985,4.76,18.71,25.20,20.45,22.57,0.00,13.48,79.17,100.86,3.48,1.54,23.73,05.02,2.69
12/09/1985,3.40,20.12,24.94,21.54,23.05,0.16,14.68,83.83,101.01,3.30,02.04,23.51,5.34,3.97
13/09/1985,5.20,20.19,26.60,21.40,23.52,01.08,14.84,82.13,100.76,04.08,1.95,24.22,06.03,3.92
14/09/1985,5.79,20.25,27.62,21.83,24.18,0.38,15.04,79.81,100.52,4.20,0.74,24.89,4.94,2.53
15/09/1985,4.46,20.33,26.47,22.01,23.77,0.07,15.00,81.75,100.73,3.25,1.43,24.28,4.68,2.69
16/09/1985,4.61,18.77,25.62,21.01,23.00,0.00,13.57,77.77,101.03,2.62,1.48,24.03,4.10,2.72
17/09/1985,5.00,17.85,25.08,20.08,22.33,0.00,12.79,76.46,101.09,4.34,1.23,23.46,5.56,3.14
18/09/1985,3.25,19.50,24.13,20.88,22.44,0.00,14.14,83.76,100.95,2.52,2.00,23.31,4.52,2.99
19/09/1985,3.77,18.14,24.65,20.87,22.35,0.02,12.96,77.22,100.98,2.24,2.22,23.53,4.46,3.27
20/09/1985,05.06,16.42,25.15,20.10,22.33,0.00,11.60,69.33,101.05,4.26,0.99,23.67,5.25,2.87
21/09/1985,5.32,16.38,25.51,20.19,22.50,0.00,11.61,68.77,101.19,5.18,01.07,23.51,6.25,3.78
22/09/1985,3.96,17.21,24.20,20.24,22.11,0.00,12.26,74.32,101.20,2.19,3.00,22.70,5.19,4.24
23/09/1985,3.68,18.42,24.63,20.96,22.59,0.00,13.20,77.64,101.08,2.72,3.32,23.44,06.04,4.29
24/09/1985,3.79,18.07,24.92,21.13,22.58,0.17,12.89,75.85,101.03,3.27,3.48,23.39,6.75,4.89
25/09/1985,3.98,19.06,24.90,20.92,22.70,0.00,13.77,80.22,100.83,02.04,4.41,23.38,6.45,5.32
26/09/1985,4.79,19.81,26.22,21.43,23.48,0.52,14.48,80.32,100.69,2.88,1.44,24.24,4.33,2.74
27/09/1985,4.61,19.92,26.27,21.67,23.29,0.01,14.60,82.07,100.94,4.33,0.16,24.04,4.49,2.20
28/09/1985,4.74,19.22,25.82,21.08,23.23,0.00,13.94,78.92,101.22,5.44,0.16,23.99,5.60,3.50
29/09/1985,6.90,19.71,28.27,21.38,24.31,0.00,14.49,76.69,101.00,4.12,1.15,24.71,5.27,3.67
30/09/1985,4.15,18.76,26.77,22.63,24.54,0.00,13.73,71.73,100.98,4.35,0.33,24.17,4.68,2.43
01/10/1985,6.49,16.69,29.36,22.87,25.49,0.00,12.11,59.86,101.08,5.36,1.25,23.89,6.61,3.27
02/10/1985,4.33,18.97,25.44,21.11,22.93,0.03,13.71,79.13,101.31,4.52,1.23,23.61,5.75,3.87
03/10/1985,05.02,17.50,25.35,20.33,22.48,0.00,12.41,73.71,101.35,4.35,0.95,23.29,5.30,2.99
04/10/1985,05.04,17.78,25.09,20.05,22.26,0.00,12.64,75.97,101.23,5.92,1.14,23.00,07.07,4.22
05/10/1985,3.73,17.19,24.10,20.37,22.02,0.00,12.18,74.21,101.16,3.74,2.88,23.01,6.62,4.81
06/10/1985,4.23,15.15,23.93,19.70,21.34,0.00,10.70,68.05,101.20,2.84,2.66,22.58,5.50,4.39
07/10/1985,4.22,15.42,23.67,19.46,21.23,0.00,10.81,69.53,101.58,3.92,2.28,22.19,6.19,4.24
08/10/1985,4.27,17.16,23.82,19.55,21.30,0.00,12.16,77.66,101.47,4.58,2.72,22.22,7.30,4.82
09/10/1985,4.52,16.68,24.26,19.74,21.47,0.00,11.84,74.56,100.99,03.07,03.03,22.26,6.10,4.37
10/10/1985,6.41,16.02,25.75,19.34,22.11,0.00,11.61,70.20,100.88,1.38,2.27,22.73,3.65,2.97
11/10/1985,6.22,15.38,26.67,20.45,22.86,0.00,11.30,65.41,101.04,3.11,0.82,23.02,3.93,2.48
12/10/1985,4.82,17.10,25.32,20.50,22.30,0.00,12.47,74.81,101.29,2.80,1.14,22.60,3.94,2.62
13/10/1985,4.91,17.44,24.46,19.54,21.51,0.00,12.50,78.83,101.44,4.26,0.64,22.31,4.90,2.95
14/10/1985,4.77,18.58,24.54,19.76,21.68,0.01,13.39,83.33,101.25,4.11,0.83,22.37,4.94,2.41
15/10/1985,06.08,17.44,26.15,20.06,22.63,0.02,12.59,73.81,101.01,4.47,0.40,22.64,4.87,2.68
16/10/1985,5.89,16.46,25.50,19.61,22.09,0.03,11.94,72.34,101.01,3.42,0.41,22.56,3.83,02.03
17/10/1985,5.69,16.39,25.74,20.05,22.43,0.23,11.81,70.22,101.13,3.93,0.24,22.73,4.17,2.51
18/10/1985,3.82,18.10,24.19,20.37,21.88,0.13,13.12,80.60,101.11,4.68,0.68,22.11,5.36,2.67
19/10/1985,4.16,17.46,23.65,19.49,21.14,0.05,12.53,80.33,100.86,2.88,1.63,21.56,4.50,2.68
20/10/1985,4.30,17.12,23.60,19.30,21.01,0.00,12.24,79.13,100.84,3.90,0.88,21.64,4.77,2.41
21/10/1985,05.07,17.70,24.53,19.46,21.62,0.02,12.69,79.23,101.11,4.15,0.50,22.11,4.65,2.15
22/10/1985,4.90,17.99,24.38,19.48,21.59,0.04,12.93,80.88,101.18,4.27,0.55,22.06,4.82,2.27
23/10/1985,03.09,17.26,22.68,19.59,20.93,0.03,12.26,79.76,101.02,2.74,1.00,21.34,3.74,2.20
24/10/1985,4.97,16.92,24.07,19.10,21.41,0.04,12.08,76.19,100.78,3.51,1.24,21.88,4.76,2.62
25/10/1985,4.36,17.07,24.34,19.98,21.72,0.02,12.30,76.11,100.82,3.78,0.99,22.13,4.76,2.78
26/10/1985,3.90,17.19,23.68,19.78,21.24,0.00,12.33,78.65,100.98,3.76,1.36,21.95,5.13,3.49
27/10/1985,3.38,14.81,22.06,18.68,20.18,0.01,10.48,71.41,100.97,03.02,1.27,21.21,4.29,2.90
28/10/1985,4.40,11.72,22.71,18.31,20.10,0.00,8.64,59.13,100.72,3.27,0.51,20.82,3.78,2.24
29/10/1985,4.48,11.47,22.08,17.61,19.56,0.00,8.46,59.76,100.55,2.78,0.53,20.59,3.31,1.89
30/10/1985,4.68,12.87,21.83,17.15,19.35,0.00,9.34,66.84,100.57,04.03,0.39,20.50,4.41,2.61
31/10/1985,4.49,14.17,22.35,17.86,19.88,0.00,10.12,70.00,100.48,2.59,1.60,20.72,4.19,3.25
01/11/1985,4.83,13.89,22.72,17.88,20.06,0.00,9.94,68.16,100.75,3.00,0.36,20.64,3.36,2.16
02/11/1985,4.80,17.70,23.41,18.61,20.80,1.42,12.67,82.92,100.87,3.74,4.12,21.03,7.86,5.92
03/11/1985,04.01,13.26,22.23,18.22,19.85,0.62,9.51,66.20,100.96,3.58,0.44,20.97,04.02,2.42
04/11/1985,5.21,14.98,22.93,17.71,20.00,0.01,10.73,74.00,101.05,4.20,2.26,20.54,6.46,05.02
05/11/1985,4.95,17.89,23.05,18.10,20.43,0.10,12.79,86.21,101.53,5.13,1.29,21.00,6.42,04.07
06/11/1985,6.94,16.84,25.16,18.22,21.26,0.04,12.01,77.08,101.67,4.44,1.83,21.57,6.27,4.48
07/11/1985,7.50,15.07,26.74,19.24,22.39,0.00,10.94,65.33,101.30,1.98,4.98,22.27,6.96,06.03
08/11/1985,08.07,12.41,27.79,19.72,22.98,0.00,9.61,55.29,101.01,3.56,1.11,22.47,4.67,2.89
09/11/1985,7.35,11.69,27.91,20.55,23.26,0.00,9.15,51.68,100.94,3.36,0.62,22.32,3.99,2.48
10/11/1985,7.15,13.68,26.34,19.18,21.86,0.00,10.38,63.70,100.76,5.16,0.20,21.63,5.36,3.46
11/11/1985,4.89,13.76,23.75,18.86,21.00,0.16,10.26,66.13,100.41,04.05,4.58,20.80,8.64,6.70
12/11/1985,2.60,12.11,20.37,17.76,18.81,0.60,8.83,65.46,100.70,2.43,3.59,19.89,06.02,4.77
13/11/1985,3.19,11.52,20.17,16.98,18.48,0.09,8.45,64.04,100.87,03.09,4.58,19.61,7.67,5.87
14/11/1985,2.87,11.35,19.49,16.63,17.92,0.95,8.35,65.61,100.96,1.35,3.91,19.03,5.26,4.66
15/11/1985,2.66,10.56,19.23,16.58,17.89,2.32,7.92,62.35,100.89,2.00,03.02,18.75,05.01,3.73
16/11/1985,2.25,10.52,17.24,15.00,16.42,1.70,7.90,68.29,100.94,2.38,2.21,18.02,4.59,3.39
17/11/1985,4.66,10.92,18.66,13.99,16.09,3.52,8.12,71.73,101.10,2.46,1.80,18.03,4.27,3.18
18/11/1985,4.82,11.50,19.31,14.49,16.73,0.31,8.47,71.70,100.94,3.49,0.88,18.28,4.37,2.97
19/11/1985,2.48,12.94,19.16,16.69,17.54,1.69,9.27,74.49,100.86,2.80,3.12,18.52,5.92,4.48
20/11/1985,2.99,11.99,19.80,16.81,17.98,1.52,8.67,67.99,101.10,2.31,3.23,18.87,5.54,4.14
21/11/1985,2.85,12.00,18.06,15.21,16.62,0.90,8.67,74.26,101.38,4.73,1.69,18.26,6.42,4.27
22/11/1985,3.36,9.00,17.52,14.16,15.68,0.00,7.18,65.40,101.44,1.41,6.10,17.46,7.50,6.86
23/11/1985,4.47,8.49,18.63,14.16,16.35,0.00,07.02,60.97,100.89,4.13,4.51,17.64,8.64,6.98
24/11/1985,02.01,12.27,17.65,15.65,17.05,3.44,9.16,75.47,100.24,6.50,3.24,17.54,9.75,6.58
25/11/1985,3.19,14.90,20.17,16.98,18.38,6.21,10.65,80.43,100.00,4.15,8.46,18.34,12.61,10.22
26/11/1985,3.49,15.11,20.44,16.94,18.48,8.60,10.77,81.04,100.30,5.28,8.37,18.57,13.66,10.32
27/11/1985,2.76,13.16,19.32,16.56,18.07,0.32,9.44,73.19,100.67,4.10,4.35,18.48,8.44,7.19
28/11/1985,2.97,11.55,17.90,14.93,16.36,0.01,8.42,73.13,101.15,3.69,0.35,17.73,04.04,2.22
29/11/1985,3.93,11.25,18.79,14.86,16.48,0.00,8.30,71.59,101.18,4.17,0.28,17.80,4.44,2.38
30/11/1985,4.53,11.39,20.08,15.55,18.02,0.00,8.41,65.78,101.11,2.18,2.32,17.74,4.49,2.95
01/12/1985,8.43,12.15,25.08,16.65,20.57,0.00,8.87,59.28,101.29,5.76,0.85,19.65,6.61,4.73
02/12/1985,7.16,12.05,24.59,17.43,20.42,0.00,8.86,59.87,101.42,5.80,0.22,19.88,06.02,3.90
03/12/1985,5.36,11.75,23.52,18.16,20.15,0.00,8.70,59.78,101.42,3.83,0.42,19.60,4.25,2.57
04/12/1985,5.10,12.91,22.50,17.39,19.41,0.00,9.51,68.18,101.21,4.49,2.75,19.10,7.24,4.77
05/12/1985,4.25,12.30,19.78,15.52,17.81,0.18,8.95,71.31,101.63,2.68,04.07,18.59,6.75,5.56
06/12/1985,4.16,9.74,18.64,14.48,16.27,0.00,7.46,65.65,101.83,03.04,3.21,17.33,6.25,4.79
07/12/1985,02.06,10.01,16.07,14.01,15.33,0.31,7.58,70.69,101.50,3.26,1.28,16.96,4.53,2.36
08/12/1985,1.92,11.99,16.94,15.02,16.03,2.12,8.69,77.13,101.12,4.63,3.57,17.33,8.21,5.75
09/12/1985,2.53,8.88,16.21,13.68,15.01,0.47,07.07,67.08,101.23,3.28,4.88,16.85,8.17,7.24
10/12/1985,3.47,6.24,17.12,13.65,14.98,0.00,5.86,56.02,101.61,04.06,0.29,16.63,4.35,2.22
11/12/1985,4.87,10.14,18.02,13.15,15.73,0.25,7.79,71.01,101.86,4.23,0.81,16.64,05.03,3.52
12/12/1985,3.64,12.83,18.39,14.74,16.19,0.16,9.15,80.92,101.88,5.15,01.09,17.23,6.24,3.93
13/12/1985,5.14,10.53,18.62,13.48,15.87,0.00,7.89,71.29,101.81,2.88,4.83,16.75,7.71,6.25
14/12/1985,06.05,8.68,18.54,12.50,15.44,0.01,07.09,65.72,101.62,5.50,3.63,16.20,9.12,06.02
15/12/1985,07.02,08.08,17.89,10.87,14.57,0.00,6.78,66.48,101.69,5.29,1.71,15.86,7.00,3.63
16/12/1985,5.15,11.02,18.28,13.14,15.56,0.00,8.10,74.77,102.12,4.38,0.64,16.24,05.02,3.13
17/12/1985,2.00,10.39,15.81,13.81,14.66,0.01,7.77,75.78,101.80,3.26,0.27,15.48,3.53,1.62
18/12/1985,4.60,10.73,17.95,13.36,15.50,0.00,08.01,73.91,101.66,1.74,2.70,16.19,4.44,3.50
19/12/1985,5.21,11.15,18.42,13.21,15.86,0.00,8.22,74.14,101.74,3.82,01.04,16.21,4.85,3.56
20/12/1985,4.85,10.98,18.23,13.38,15.60,0.01,08.07,74.16,101.85,03.02,01.04,16.36,04.05,2.71
21/12/1985,4.30,10.24,17.97,13.67,15.67,0.00,7.69,70.35,101.82,2.58,0.54,16.26,3.12,1.78
22/12/1985,5.17,11.91,18.33,13.17,15.91,0.65,8.64,77.84,101.95,5.38,2.17,16.64,7.55,5.27
