Year,Month,Day,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN
2020,2,21,17.57,9.32,13.44,17.36,11.96,25.09,13.14
2020,2,22,17.29,7.3,12.29,17.08,14.32,25.8,11.48
2020,2,23,18.07,5.94,12.01,17.41,14.09,26.92,12.83
2020,2,24,17.08,8.09,12.58,16.46,11.27,23.85,12.58
2020,2,25,15.07,11.17,13.12,15.45,9.11,20.72,11.61
2020,2,26,14.31,10.49,12.4,15.56,7.55,18.95,11.4
2020,2,27,14.66,9.62,12.14,15.33,12.17,21.66,9.5
2020,2,28,16.96,8.3,12.62,16.76,13.67,24.89,11.22
2020,2,29,15.4,12.12,13.76,16.1,7.74,20.34,12.6
2020,3,1,15.59,12.63,14.12,16.31,8.48,20.4,11.92
2020,3,2,16.11,13.76,14.94,16.63,7.64,20.86,13.21
2020,3,3,16.14,11.62,13.88,16.79,9.91,22.32,12.4
2020,3,4,15.8,10.8,13.3,16.51,12.23,22.83,10.61
2020,3,5,15.2,12.91,14.06,15.73,7.33,19.17,11.84
2020,3,6,14.55,9.14,11.84,15.58,6.24,18.12,11.88
2020,3,7,14.52,8.69,11.61,15.39,10.67,20.26,9.58
2020,3,8,15.65,9.04,12.34,16.13,14.03,23.49,9.47
2020,3,9,15.94,10.4,13.17,16.26,12.17,22.85,10.68
2020,3,10,16.63,9.21,12.92,16.95,13.16,24.27,11.12
2020,3,11,19.19,8.98,14.08,18.44,14.76,27.45,12.69
2020,3,12,17.95,8.74,13.35,17.16,9.94,24.01,14.07
2020,3,13,16.84,12.26,14.55,17.37,8.45,21.74,13.3
2020,3,14,15.29,12.9,14.09,16.05,6.54,19.52,12.98
2020,3,15,15.19,12.85,14.01,15.76,5.15,18.58,13.43
2020,3,16,13.51,9.09,11.3,14.12,6.09,16.19,10.1
2020,3,17,12.73,7.3,10.01,13.42,5.93,16.08,10.16
2020,3,18,13.81,10.01,11.91,14.51,7.39,18.26,10.87
2020,3,19,15.81,12.48,14.15,16.05,8.18,20.9,12.73
2020,3,20,15.35,13.23,14.29,15.76,6.12,18.73,12.6
2020,3,21,13.76,8.91,11.33,14.77,6.32,16.96,10.63
2020,3,22,14.55,9.97,12.26,15.32,7.37,19.15,11.78
2020,3,23,14.54,10.44,12.49,15.51,7.61,18.88,11.27
2020,3,24,14.52,11.83,13.18,15.1,5.74,17.71,11.96
2020,3,25,15.29,11.95,13.62,16.19,7.47,19.81,12.34
2020,3,26,15.8,11.62,13.71,16.38,9.67,21.44,11.76
2020,3,27,14.8,11.52,13.15,15.68,6.12,18.44,12.32
2020,3,28,14.82,9.79,12.3,15.7,6.99,18.98,11.98
2020,3,29,14.88,9.45,12.16,15.52,6.99,18.98,11.98
2020,3,30,15.68,10.03,12.85,16.33,11.67,21.63,9.95
2020,3,31,16.52,12.8,14.66,16.86,6.39,20.42,14.03
2020,4,1,14.98,10.91,12.95,15.78,6.88,18.4,11.53
2020,4,2,14.11,9.41,11.76,15.08,7.02,18.08,11.05
2020,4,3,15.61,8.15,11.87,16.23,13.65,22.63,8.98
2020,4,4,18.12,11.18,14.65,18.25,9.37,23.83,14.46
2020,4,5,18.15,13.11,15.62,18.51,10.61,24.18,13.57
2020,4,6,18.37,14.25,16.31,19.22,9.8,24.11,14.3
2020,4,7,18.8,13.58,16.19,19.4,10.82,25.48,14.65
2020,4,8,19.05,13.88,16.47,19.25,8.19,23.25,15.05
2020,4,9,18.74,13.73,16.23,19.6,8.83,24.04,15.2
2020,4,10,18.44,14.73,16.58,19.38,8.41,23.19,14.79
2020,4,11,17.81,14.03,15.92,18.88,7.99,22.52,14.52
2020,4,12,17.6,14.03,15.81,18.7,6.58,21.62,15.04
2020,4,13,17.23,12.39,14.81,18.15,7.78,21.33,13.55
2020,4,14,17.14,11.04,14.09,17.99,10.4,22.7,12.3
2020,4,15,17.41,12.13,14.77,18.1,9.05,22.42,13.37
2020,4,16,17.51,11.51,14.51,17.9,10.55,23.45,12.9
2020,4,17,17.58,13.54,15.56,18.75,8.75,22.86,14.11
2020,4,18,17.15,13.75,15.45,17.92,6.27,20.96,14.69
2020,4,19,16.7,12.22,14.46,17.83,6.6,20.35,13.75
2020,4,20,16.89,11.5,14.19,17.97,7.76,21.31,13.55
2020,4,21,15.88,10.45,13.17,16.85,4.67,18.71,14.04
2020,4,22,16.09,11.13,13.62,17.35,7.39,20.43,13.04
2020,4,23,17,12.48,14.74,17.89,9.11,22.14,13.03
2020,4,24,17.52,14.74,16.13,18.1,7.48,22.08,14.6
2020,4,25,16.01,12.64,14.33,17.36,6.14,19.16,13.02
2020,4,26,16.37,10.21,13.29,17.9,8.37,21.08,12.71
2020,4,27,17.49,11.94,14.71,18.37,10.51,22.7,12.19
2020,4,28,17.69,13.03,15.37,18.76,8.66,22.58,13.91
2020,4,29,17.55,12.06,14.8,18.91,7.74,21.99,14.25
2020,4,30,17.53,11.73,14.63,18.69,10.94,23.15,12.21
2020,5,1,19.27,13.74,16.51,20.43,9.83,24.92,15.09
2020,5,2,21.23,14.51,17.87,22.11,14.2,28.69,14.48
2020,5,3,26.19,13.17,19.68,25.08,17.23,36.77,19.55
2020,5,4,20.62,15.69,18.15,21.76,8.34,25.4,17.06
2020,5,5,19.68,16.08,17.87,20.94,7.2,23.87,16.68
2020,5,6,19.5,14.57,17.03,20.55,8.83,24.87,16.04
2020,5,7,20.01,15.37,17.69,21.31,9.19,25.39,16.2
2020,5,8,19.05,14.91,16.98,20.82,7.58,23.45,15.88
2020,5,9,18.81,12.94,15.87,20.48,7.84,23.48,15.64
2020,5,10,18.09,12.93,15.51,19.41,6.45,21.9,15.44
2020,5,11,18.51,13.42,15.97,19.95,8.84,23.67,14.83
2020,5,12,18.01,12.26,15.13,19.31,6.62,21.74,15.13
2020,5,13,17.12,12.33,14.73,18.06,6.93,21.48,14.55
2020,5,14,16.19,11.73,13.96,16.67,4.54,18.7,14.16
2020,5,15,16.21,12.07,14.14,17.53,4.66,18.8,14.14
2020,5,16,17.23,11.9,14.56,18.99,7.54,21.33,13.79
2020,5,17,18.54,13.32,15.93,19.71,10.16,23.81,13.65
2020,5,18,20.27,13.97,17.12,20.94,12.04,26.83,14.8
2020,5,19,22.51,12.9,17.71,23.01,13.34,29.62,16.29
2020,5,20,21.55,14.65,18.1,22.22,11.46,28.44,16.98
2020,5,21,21.37,16.26,18.81,22.69,11.99,28.26,16.26
2020,5,22,22.34,17.14,19.74,23.48,12.05,28.99,16.94
2020,5,23,23.61,16.94,20.28,24.49,12.45,30.37,17.92
2020,5,24,24.68,15.9,20.3,25.47,14.79,32.34,17.55
2020,5,25,24.87,15.15,20.01,25.53,14.05,32.77,18.72
2020,5,26,24.46,16.61,20.54,25.4,13.4,31.98,18.58
2020,5,27,23.31,16.37,19.84,24.49,11.21,29.65,18.44
2020,5,28,22.48,16.26,19.37,24.02,10.12,28.05,17.93
2020,5,29,21.46,15.81,18.64,23.24,10.88,27.71,16.83
2020,5,30,21.56,16.85,19.21,22.87,9.41,26.85,17.44
2020,5,31,22.22,15.96,19.08,23.54,9.5,27.95,18.45
2020,6,1,21.63,15.9,18.76,23.46,9.3,27.1,17.8
2020,6,2,21.65,16,18.83,23.5,8.67,26.8,18.12
2020,6,3,21.36,15.11,18.23,23.46,9.2,26.62,17.43
2020,6,4,21.05,15.71,18.38,22.67,7.93,25.51,17.58
2020,6,5,21.19,14.55,17.87,22.88,10.03,26.77,16.74
2020,6,6,23.1,16.37,19.73,23.69,9.41,28.47,19.06
2020,6,7,21.44,16.32,18.88,23,7.03,25.4,18.37
2020,6,8,20.15,15.47,17.81,22.3,7.03,24.19,17.15
2020,6,9,19.54,12.79,16.16,22.19,7.07,23.47,16.4
2020,6,10,19.94,13.88,16.91,22.38,7.2,23.95,16.75
2020,6,11,19.66,12.87,16.26,22.06,6.75,23.56,16.82
2020,6,12,20.35,14.61,17.48,22.2,8.05,25.04,16.99
2020,6,13,20.27,14.93,17.6,22.42,7.98,25.09,17.12
2020,6,14,21.17,14.32,17.75,23.35,8.35,25.99,17.63
2020,6,15,20.83,14.68,17.76,22.38,9,26.12,17.12
2020,6,16,20.55,14.43,17.49,22.36,8.32,25.21,16.89
2020,6,17,21.37,15.87,18.62,23.34,8.82,26.63,17.81
2020,6,18,20.95,15.05,18.01,23.03,7.34,24.94,17.59
2020,6,19,20.51,14.34,17.43,23.05,8.78,25.48,16.7
2020,6,20,21.88,15.01,18.44,23.83,10.77,27.61,16.83
2020,6,21,22.7,16.69,19.69,24.26,10.73,28.48,17.76
2020,6,22,24.08,17.82,20.95,25.82,12.11,30.67,18.55
2020,6,23,23.26,17.8,20.53,25.03,9.1,28.38,19.28
2020,6,24,22.85,17.9,20.37,25.15,9.02,28.08,19.06
2020,6,25,22.33,17.21,19.77,24.91,7.24,26.6,19.36
2020,6,26,21.4,15.78,18.59,24.1,7.15,25.45,18.3
2020,6,27,21.46,15.55,18.51,23.99,8.69,26.34,17.65
2020,6,28,22.38,17.76,20.08,24.67,8.4,27.2,18.81
2020,6,29,23.91,17.79,20.85,25.89,11.14,29.94,18.8
2020,6,30,23.18,17.67,20.42,25.58,9.68,28.73,19.05
2020,7,1,22.54,17.01,19.78,24.87,10.14,28.37,18.22
2020,7,2,22.71,17.69,20.2,24.94,8.82,27.83,19.01
2020,7,3,22.56,16.12,19.33,24.52,8.77,27.7,18.94
2020,7,4,22.72,15.76,19.24,24.69,9.88,27.69,17.81
2020,7,5,25.71,17.62,21.66,27.37,13.2,32.56,19.36
2020,7,6,28.02,15.55,21.78,29.08,11.8,34.69,22.9
2020,7,7,30.16,12.98,21.57,30.62,17.34,40.03,22.69
2020,7,8,24.02,18.17,21.1,25.96,8.8,27.91,19.12
2020,7,9,22.04,15.98,19.01,25.04,8.69,27.26,18.57
2020,7,10,23.33,15.99,19.66,25.82,11.96,29.71,17.75
2020,7,11,25.01,18.24,21.62,27.05,10.87,30.83,19.97
2020,7,12,25,19.54,22.27,26.98,9.71,30.8,21.09
2020,7,13,24.39,20,22.19,26.57,8.95,29.31,20.36
2020,7,14,25.78,19.3,22.54,27.52,10.99,31.56,20.57
2020,7,15,26.58,19.25,22.91,28.56,11.8,32.76,20.95
2020,7,16,28.99,18.05,23.52,30.34,12.78,36.05,23.26
2020,7,17,28.61,18.73,23.66,30.44,12.21,34.44,22.23
2020,7,18,25.62,18.83,22.22,27.9,10.61,31.44,20.83
2020,7,19,26.56,17.75,22.15,28.49,11.19,32.68,21.49
2020,7,20,25.1,19.4,22.26,27.51,9.95,30.87,20.91
2020,7,21,24.34,16.83,20.59,27.21,9.66,30,20.33
2020,7,22,24.3,17.85,21.07,26.86,10.19,29.9,19.72
2020,7,23,24.69,18.41,21.55,26.97,10.89,30.58,19.69
2020,7,24,25.39,18.66,22.02,27.65,10.5,31.26,20.76
2020,7,25,24.36,18.74,21.55,27.14,9.81,29.69,19.87
2020,7,26,25.48,18.8,22.15,28.11,11.95,32.33,20.37
2020,7,27,25.07,18.62,21.85,27.85,10.11,31.08,20.98
2020,7,28,23.65,19.3,21.48,26.53,7.21,27.96,20.75
2020,7,29,24.05,18.7,21.37,26.87,8.45,29.14,20.69
2020,7,30,24.86,19.03,21.94,27.67,10.67,31.01,20.33
2020,7,31,25.22,19.51,22.37,27.37,9.14,30.37,21.23
2020,8,1,27.51,18.94,23.23,29.49,9.32,32.93,23.62
2020,8,2,26.47,18.77,22.62,28.6,10.02,31.88,21.87
2020,8,3,23.46,17.15,20.3,26.07,8.7,28.12,19.41
2020,8,4,23.77,18.19,20.98,26.71,8.34,28.67,20.33
2020,8,5,24.34,18.67,21.51,27.32,10.53,30.52,19.99
2020,8,6,24.72,19.29,22.01,27.59,9.88,30.84,20.96
2020,8,7,23.94,18.87,21.4,26.94,7.62,28.33,20.71
2020,8,8,24.92,19.52,22.22,27.37,9.1,30.51,21.4
2020,8,9,24.76,19.52,22.14,27.23,9.81,30.98,21.16
2020,8,10,23.4,18.17,20.78,26.21,7.55,28.04,20.48
2020,8,11,22.64,16.66,19.65,25.54,6.77,26.65,19.87
2020,8,12,22.58,16.61,19.59,25.11,7.52,27.07,19.55
2020,8,13,22.56,16.67,19.62,25.05,7.41,27,19.58
2020,8,14,22.48,16.61,19.54,25.14,7.91,27.29,19.38
2020,8,15,21.99,16.07,19.03,24.53,7.52,26.57,19.05
2020,8,16,22.63,15.82,19.23,24.67,8.52,27.6,19.08
2020,8,17,23.15,17.59,20.37,24.8,10.12,28.73,18.61
2020,8,18,23.66,18.42,21.04,25.48,8.94,28.85,19.91
2020,8,19,24.09,18.55,21.32,25.9,9.45,29.48,20.03
2020,8,20,24.01,17.87,20.94,26.04,9.7,29.68,19.98
2020,8,21,24.05,18.27,21.16,25.69,11,30.15,19.15
2020,8,22,24.98,18.09,21.54,26.37,10.68,31.07,20.39
2020,8,23,25.12,17.4,21.26,26.87,11.29,31.88,20.59
2020,8,24,25.28,17.58,21.44,26.76,12.37,32.08,19.71
2020,8,25,27.23,18.15,22.69,28.68,13.46,34.52,21.06
2020,8,26,29.56,15.87,22.71,30.51,11.48,36.13,24.65
2020,8,27,28.03,16.49,22.26,29.29,11.88,34.14,22.26
2020,8,28,23.26,18.72,20.99,25.5,7.25,27.44,20.19
2020,8,29,22.02,14.97,18.49,23.98,6.16,25.18,19.02
2020,8,30,22.65,14.84,18.75,23.9,10.56,28.38,17.82
2020,8,31,24.87,17.4,21.14,26.47,13.15,32.4,19.26
2020,9,1,24.03,17.48,20.75,25.8,10.16,29.87,19.73
2020,9,2,23.01,15.3,19.15,24.94,10.88,29.14,18.26
2020,9,3,25.23,16.19,20.7,26.96,13.9,33.3,19.39
2020,9,4,26.3,17.33,21.81,27.74,12.19,33.76,21.58
2020,9,5,26.27,18.23,22.25,27.94,13.06,34.43,21.37
2020,9,6,25.5,17.69,21.59,27.47,11.66,32.37,20.71
2020,9,7,25.62,17.9,21.76,27.15,9.82,31.56,21.74
2020,9,8,25.12,18.41,21.76,25.68,9.61,30.8,21.2
2020,9,9,23.24,19.5,21.37,23.19,7.19,27.81,20.62
2020,9,10,23.1,19.97,21.54,23.58,8.2,28.05,19.84
